timestamp,order_value,avg_price,mid_price,btc_executed,slippage,predicted_slippage,fee,market_impact,latency_ms
1747708914806,100.0,106296.9,106290.35,0.0009407612075234556,0.006162365633369688,0.005020889545107821,0.1,9.496115240192655e-06,0.016599999980826396
1747708914906,100.0,106307.5,106279.85,0.0009406674035227994,0.02601622038419717,0.014602015574979532,0.1,9.495159551633027e-06,0.01320000046689529
1747708915006,100.0,106307.5,106301.05,0.0009406674035227994,0.006067672896925374,0.014470978306164284,0.1,9.495159551633027e-06,0.01809999957913533
1747708915206,100.0,106294.7,106290.5,0.0009407806786227347,0.0039514349824274885,0.0031308424942295687,0.1,9.496313614754332e-06,0.007900000127847306
1747708915306,100.0,106350.0,106313.45,0.0009402914903620122,0.03437946938981183,0.05110634841756223,0.1,9.491329712304845e-06,0.01720000000204891
1747708915406,100.0,106486.19999999998,106288.95000000001,0.0009390888208988584,0.18557902773521695,0.1761556510826381,0.001064862,9.479076990342304e-06,0.015499999790336005
1747708915506,100.0,106294.7,106290.5,0.0009407806786227347,0.0039514349824274885,0.0028208469058483843,0.1,9.496313614754332e-06,0.013800000488117803
1747708915606,100.0,106323.3,106288.70000000001,0.0009405276171826871,0.032552848985820004,0.028810462568443995,0.1,9.493735391695205e-06,0.014799999917158857
1747708915706,100.0,106305.3,106292.70000000001,0.0009406868707392764,0.011854059592042792,0.012473752431546359,0.1,9.49535788627089e-06,0.037400000110210385
1747708915806,100.0,106310.0,106284.5,0.0009406452826639074,0.023992209588415997,0.01683764150637046,0.1,9.494934181418861e-06,0.024200000552809797
1747708915906,100.0,106309.62657164046,106300.2,0.0009406485868202303,0.008867877614964504,0.0163953194187485,0.1,9.494967844590991e-06,0.017299999854003545
1747708916006,100.0,106321.2,106315.0,0.0009405461939857715,0.005831726473213648,0.026565778857886357,0.1,9.493924654159826e-06,0.018200000340584666
1747708916106,100.0,106321.2,106321.15,0.0009405461939857715,4.70273318177149e-05,0.02615888172732639,0.1,9.493924654159826e-06,0.021100000594742596
1747708916206,100.0,106321.2,106321.15,0.0009405461939857715,4.70273318177149e-05,0.02576428255676433,0.1,9.493924654159826e-06,0.027799999770650174
1747708916306,100.0,106321.2,106321.15,0.0009405461939857715,4.70273318177149e-05,0.025381432110322066,0.1,9.493924654159826e-06,0.024899999516492244
1747708916406,100.0,106329.4,106325.15,0.0009404736601542001,0.00399717282317495,0.03216568542795528,0.1,9.493185672086384e-06,0.011500000255182385
1747708916506,100.0,106321.2,106321.15,0.0009405461939857715,4.70273318177149e-05,0.02456603565828175,0.1,9.493924654159826e-06,0.014500000361294951
1747708916606,100.0,106321.2,106320.6,0.0009405461939857715,0.0005643309010589376,0.02422490087208473,0.1,9.493924654159826e-06,0.01340000017080456
1747708916706,100.0,106321.2,106321.15,0.0009405461939857715,4.70273318177149e-05,0.02388607788040531,0.1,9.493924654159826e-06,0.015300000086426735
1747708916806,100.0,106321.2,106321.04999999999,0.0009405461939857715,0.00014108212814746576,0.023557919864188648,0.1,9.493924654159826e-06,0.029800000447721686
1747708916906,100.0,106321.2,106287.35,0.0009405461939857715,0.03184762815141338,0.023670922682711648,0.1,9.493924654159826e-06,0.022500000341096893
1747708917006,100.0,106321.2,106315.6,0.0009405461939857715,0.005267336119996753,0.023423424330530906,0.1,9.493924654159826e-06,0.01160000010713702
1747708917106,100.0,106329.6,106315.55,0.0009404718911761164,0.01321537630196421,0.03041684097766506,0.1,9.493167649570403e-06,0.028200000087963417
1747708917206,100.0,106321.2,106304.95,0.0009405461939857715,0.01528621197789943,0.02306815448970667,0.1,9.493924654159826e-06,0.015300000086426735
